parameter,word
mM,ina
mF,ama
mMeB,maran
mFeB,maran
mMeZ,kamnan
mFeZ,kamnan
meZ,kaaka
myZ,wari
mMBeS,kataysa
mMeBS,kataysa
mMyBS,kataysa
mFBeS,kataysa
mFeBS,kataysa
mFyBS,kataysa
mMZeS,kataysa
mMeZS,kataysa
mMyZS,kataysa
mFZeS,kataysa
mFeZS,kataysa
mFyZS,kataysa
mMBeD,kataysa
mMeBD,kataysa
mMyBD,kataysa
mFBeD,kataysa
mFeBD,kataysa
mFyBD,kataysa
mMZeD,kataysa
mMeZD,kataysa
mMyZD,kataysa
mFZeD,kataysa
mFeZD,kataysa
mFyZD,kataysa
feB,kaaka
fyB,wari
