parameter,word
mM,ᵐbotai
mF,tata
mMeB,taraᵐbe
mFeB,tata
mMeZ,ᵐbotai
mFeZ,raβe
meZ,finfiⁿdi
mMBeS,tuatua tavalaxum
mMeBS,tuatua tavalaxum
mMyBS,tuatua tavalaxum
mFBeS,tua
mFeBS,tua
mFyBS,tua
mMZeS,tua
mMeZS,tua
mMyZS,tua
mFZeS,tuatua tavalaxum
mFeZS,tuatua tavalaxum
mFyZS,tuatua tavalaxum
mMBeD,tuatua tavalaxum
mMeBD,tuatua tavalaxum
mMyBD,tuatua tavalaxum
mFBeD,finfiⁿdi
mFeBD,finfiⁿdi
mFyBD,finfiⁿdi
mMZeD,finfiⁿdi
mMeZD,finfiⁿdi
mMyZD,finfiⁿdi
mFZeD,tuatua tavalaxum
mFeZD,tuatua tavalaxum
mFyZD,tuatua tavalaxum
feB,finfiⁿdi
feZ,tua
fFBeS,finfiⁿdi
fFeBS,finfiⁿdi
fFyBS,finfiⁿdi
fMZeS,finfiⁿdi
fMeZS,finfiⁿdi
fMyZS,finfiⁿdi
fFBeD,tua
fFeBD,tua
fFyBD,tua
fMZeD,tua
fMeZD,tua
fMyZD,tua
