parameter,word
mM,nënë
mF,babë
mMeB,ungj
mFeB,xhaxha
mMeZ,teze
mFeZ,emtë
meB,apë
myB,vëlla
meZ,mommë
myZ,motër
mMBeS,kushëri
mMeBS,kushëri
mMyBS,kushëri
mFBeS,kushëri
mFeBS,kushëri
mFyBS,kushëri
mMZeS,kushëri
mMeZS,kushëri
mMyZS,kushëri
mFZeS,kushëri
mFeZS,kushëri
mFyZS,kushëri
mMBeD,kushërirë
mMeBD,kushërirë
mMyBD,kushërirë
mFBeD,kushërirë
mFeBD,kushërirë
mFyBD,kushërirë
mMZeD,kushërirë
mMeZD,kushërirë
mMyZD,kushërirë
mFZeD,kushërirë
mFeZD,kushërirë
mFyZD,kushërirë
