parameter,word
mM,apu
mF,tati
mMeB,wadwam
mFeB,tati
mMeZ,apu
mFeZ,ngaibat
meZ,babat
mMBeS,tukoiab
mMeBS,tukoiab
mMyBS,tukoiab
mFBeS,tukoiab
mFeBS,tukoiab
mFyBS,tukoiab
mMZeS,tukoiab
mMeZS,tukoiab
mMyZS,tukoiab
mFZeS,tukoiab
mFeZS,tukoiab
mFyZS,tukoiab
mMBeD,babat
mMeBD,babat
mMyBD,babat
mFBeD,babat
mFeBD,babat
mFyBD,babat
mMZeD,babat
mMeZD,babat
mMyZD,babat
mFZeD,babat
mFeZD,babat
mFyZD,babat
feB,babat
feZ,tukoiab
fMBeS,babat
fMeBS,babat
fMyBS,babat
fFBeS,babat
fFeBS,babat
fFyBS,babat
fMZeS,babat
fMeZS,babat
fMyZS,babat
fFZeS,babat
fFeZS,babat
fFyZS,babat
fMBeD,tukoiab
fMeBD,tukoiab
fMyBD,tukoiab
fFBeD,tukoiab
fFeBD,tukoiab
fFyBD,tukoiab
fMZeD,tukoiab
fMeZD,tukoiab
fMyZD,tukoiab
fFZeD,tukoiab
fFeZD,tukoiab
fFyZD,tukoiab
