parameter,word
mM,ináng
mF,amang
mMeB,tiyo
mFeB,tiyo
mMeZ,tiya
mFeZ,tiya
meZ,magkabukto
myZ,magkabukto
mMBeS,pinsan
mMeBS,pinsan
mMyBS,pinsan
mFBeS,pinsan
mFeBS,pinsan
mFyBS,pinsan
mMZeS,pinsan
mMeZS,pinsan
mMyZS,pinsan
mFZeS,pinsan
mFeZS,pinsan
mFyZS,pinsan
mMBeD,pinsan
mMeBD,pinsan
mMyBD,pinsan
mFBeD,pinsan
mFeBD,pinsan
mFyBD,pinsan
mMZeD,pinsan
mMeZD,pinsan
mMyZD,pinsan
mFZeD,pinsan
mFeZD,pinsan
mFyZD,pinsan
feB,magkabukto
fyB,magkabukto
