parameter,word
mM,'ina
mF,'ama
mMeB,amay
mFeB,amay
mMeZ,'dada
mFeZ,'dada
meZ,'aka
myZ,'wadi
mMBeS,'pensan
mMeBS,'pensan
mMyBS,'pensan
mFBeS,'pensan
mFeBS,'pensan
mFyBS,'pensan
mMZeS,'pensan
mMeZS,'pensan
mMyZS,'pensan
mFZeS,'pensan
mFeZS,'pensan
mFyZS,'pensan
mMBeD,'pensan
mMeBD,'pensan
mMyBD,'pensan
mFBeD,'pensan
mFeBD,'pensan
mFyBD,'pensan
mMZeD,'pensan
mMeZD,'pensan
mMyZD,'pensan
mFZeD,'pensan
mFeZD,'pensan
mFyZD,'pensan
feB,'aka
fyB,'wadi
