parameter,word
mM,ni
mF,lob
mMeB,nisóa
mFeB,lob
mMeZ,ni
mFeZ,móyá
meB,ngóranãm
myB,ngármẽy
meZ,mahd
mMBeS,máyxán
mMeBS,máyxán
mMyBS,máyxán
mFBeS,máyxán
mFeBS,máyxán
mFyBS,máyxán
mMZeS,máyxán
mMeZS,máyxán
mMyZS,máyxán
mFZeS,máyxán
mFeZS,máyxán
mFyZS,máyxán
mMBeD,máyxán
mMeBD,máyxán
mMyBD,máyxán
mFBeD,máyxán
mFeBD,máyxán
mFyBD,máyxán
mMZeD,máyxán
mMeZD,máyxán
mMyZD,máyxán
mFZeD,máyxán
mFeZD,máyxán
mFyZD,máyxán
feB,lóa
feZ,ngóranãm
fyZ,ngármẽy
