parameter,word
mM,ina
mF,ama
mMeB,maran
mMeZ,kaminan
mFeZ,kaminan
meB,kaka
myB,wari
meZ,kaka
myZ,wari
mMBeS,kaposing
mMeBS,kaposing
mMyBS,kaposing
mFBeS,kateysa
mFeBS,kateysa
mFyBS,kateysa
mMZeS,kaposing
mMeZS,kaposing
mMyZS,kaposing
mFZeS,kateysa
mFeZS,kateysa
mFyZS,kateysa
mMBeD,kaposing
mMeBD,kaposing
mMyBD,kaposing
mFBeD,kateysa
mFeBD,kateysa
mFyBD,kateysa
mMZeD,kaposing
mMeZD,kaposing
mMyZD,kaposing
mFZeD,kateysa
mFeZD,kateysa
mFyZD,kateysa
