parameter,word
mM,mayo
mF,baba
mMeB,aphu
mFeB,baba mvyere
mFyB,baba mdide
mMeZ,mayo mvyere
mMyZ,mayo mdide
mFeZ,shangazi
meB,mvyere
myB,mdide
meZ,mvyere
myZ,mdide
mMBeS,mkpwoi
mMeBS,mkpwoi
mMyBS,mkpwoi
mFBeS,mwenenu
mFeBS,mwenenu
mFyBS,mwenenu
mMZeS,mwenenu
mMeZS,mwenenu
mMyZS,mwenenu
mFZeS,mkpwoi
mFeZS,mkpwoi
mFyZS,mkpwoi
mMBeD,mkpwoi
mMeBD,mkpwoi
mMyBD,mkpwoi
mFBeD,mwenenu
mFeBD,mwenenu
mFyBD,mwenenu
mMZeD,mwenenu
mMeZD,mwenenu
mMyZD,mwenenu
mFZeD,mkpwoi
mFeZD,mkpwoi
mFyZD,mkpwoi
