parameter,word
mM,nin-gahʼ
mMeB,ne-zheʼ-shǎʼ
mFeB,ne-misʼ-sho-má
mMeZ,ne-no-shǎʼ
mFeZ,ne-seeʼ-gossʼ
meB,ni-säʼ-yǎ
myB,ne-sheʼ-mǎ
meZ,ne-mis-sǎʼ
myZ,ne-sheʼ-mǎ
mMBeS,ne-tä-wisʼ
mMByS,ne-täʼ-wis
mFBeS,nǐ-sä-yǎʼ
mFByS,ne-kǎ-naʼ
mMZeS,ne-käʼ-na
mFZeS,ne-tä-wisʼ
mMBeD,ne-ne-moo-shǎʼ
mFBeD,nin-dä-waʼ-mä
mFByD,n'-dä-waʼ-mä
mMZeD,nin-dä-waʼ-mä
mMZyD,ne-sheʼ-mǎ
mFZeD,ne-ne-moo-shǎʼ
fF,noss
feB,ni-sä-yǎʼ
fMBeS,ne-ne-moo-shǎʼ
fMByS,ne-ne-moo-shǎ
fFByS,ne-sheʼ-mǎ
fMZeS,ni-sä-yǎʼ
fMZyS,ne-sheʼ-mä
fFZeS,ne-ne-moo-shǎʼ
fMBeD,n'-dä-n'-go-shǎʼ
fFBeD,ne-mis-sǎʼ
fFByD,ne-sheʼ-mǎ
fMZeD,ne-mis-sǎʼ
fMZyD,ne-she-mǎʼ
fFZeD,n'-dä-n'-go-sha
fFZyD,n'-dä-n'-go-shǎʼ
