parameter,word
mM,dede
mF,bebe
mMeB,xolu
mFeB,ʕemle (lolu)
mMeZ,xole
mFeZ,ʕeme
meB,biror
myB,čüklei biror
meZ,xeher
myZ,čüklei xеher
mMBeS,duxderxolu
mMeBS,duxderxolu
mMyBS,duxderxolu
mFBeS,duxderxolu
mFeBS,duxderxolu
mFyBS,duxderxolu
mMZeS,duxderxolu
mMeZS,duxderxolu
mMyZS,duxderxolu
mFZeS,duxderxolu
mFeZS,duxderxolu
mFyZS,duxderxolu
mMBeD,duxderxolu
mMeBD,duxderxolu
mMyBD,duxderxolu
mFBeD,duxderxolu
mFeBD,duxderxolu
mFyBD,duxderxolu
mMZeD,duxderxolu
mMeZD,duxderxolu
mMyZD,duxderxolu
mFZeD,duxderxolu
mFeZD,duxderxolu
mFyZD,duxderxolu
