parameter,word
mM,sinang
mF,siamang
mMeB,posiamaung
mFeB,posiamaung
mMeZ,posinaung
mFeZ,posinaung
meZ,sia'a
myZ,tuai
mMBeS,pontolituai sembiti
mMeBS,pontolituai sembiti
mMyBS,pontolituai sembiti
mFBeS,pontolituai sembiti
mFeBS,pontolituai sembiti
mFyBS,pontolituai sembiti
mMZeS,pontolituai sembiti
mMeZS,pontolituai sembiti
mMyZS,pontolituai sembiti
mFZeS,pontolituai sembiti
mFeZS,pontolituai sembiti
mFyZS,pontolituai sembiti
mMBeD,pontolituai sembiti
mMeBD,pontolituai sembiti
mMyBD,pontolituai sembiti
mFBeD,pontolituai sembiti
mFeBD,pontolituai sembiti
mFyBD,pontolituai sembiti
mMZeD,pontolituai sembiti
mMeZD,pontolituai sembiti
mMyZD,pontolituai sembiti
mFZeD,pontolituai sembiti
mFeZD,pontolituai sembiti
mFyZD,pontolituai sembiti
feB,sia'a
fyB,tuai
