parameter,word
mM,pia
mF,ahpï
mMeB,ara'
mFeB,api
mMeZ,pia
mFeZ,paha
meB,pabi'i
myB,tami'
meZ,paci'
myZ,nami'
mMBeS,haic
mMeBS,haic
mMyBS,haic
mFBeS,haic
mFeBS,haic
mFyBS,haic
mMZeS,haic
mMeZS,haic
mMyZS,haic
mFZeS,haic
mFeZS,haic
mFyZS,haic
mMBeD,paci
mMeBD,paci
mMyBD,paci
mFBeD,paci
mFeBD,paci
mFyBD,paci
mMZeD,paci
mMeZD,paci
mMyZD,paci
mFZeD,paci
mFeZD,paci
mFyZD,paci
fMBeD,tii
fMeBD,tii
fMyBD,tii
fFBeD,tii
fFeBD,tii
fFyBD,tii
fMZeD,tii
fMeZD,tii
fMyZD,tii
fFZeD,tii
fFeZD,tii
fFyZD,tii
