parameter,word
mM,eʼ-nah
mF,ah-taʼ
mMeB,lakeʼ-she
mFeB,ah-taʼ
mMeZ,eʼ-nah
mFeZ,tohʼ-we
meB,me-cheʼ-a
myB,me-sunkʼ-ä-lä
meZ,tonk-aʼ
myZ,me-tänkʼ-she
mMBeS,täʼ-häʼ-she
mFBeS,tib-a-loʼ
mFByS,me-sunkʼ-ä-lä
mMZeS,me-cheʼ-a
mMZyS,me-sunkʼ-ä-lä
mFZeS,täʼ-häʼ-she
mFZyS,tä-häʼ-she
mMBeD,hun-käʼ-she
mFBeD,tonk-aʼ
mFByD,me-tunkʼ-she
mMZeD,tonk-aʼ
mMZyD,me-tunkʼ-she
mFZeD,hun-käʼ-she
feB,tib-a-loʼ
feZ,chu-aʼ
fyZ,me-tonkʼ-ä
fMBeS,she-chaʼ-she
fMZeS,tib-a-loʼ
fFZeS,she-chaʼ-she
fMBeD,cha-päʼ-she
fFBeD,chu-aʼ
fFByD,me-tonkʼ-ä
fMZeD,chu-aʼ
fMZyD,me-tonkʼ-ä
fFZeD,cha-päʼ-she
