parameter,word
mM,ne-gä-shaʼ
mMeB,ne-zhishʼ-shǎ
mFeB,ne-mish-shoʼ-mǎ
mMeZ,ne-noʼ-shǎ
mFeZ,nis-zee-gǔssʼ
meB,nis-si-yǎʼ
myB,ne-she-mǎʼ
meZ,ne-mis-sǎʼ
myZ,ne-she-mǎʼ
mMBeS,ne-täʼ-wis
mFBeS,nis-siʼ-yǎ
mFByS,ne-kǎ-nisʼ
mMZeS,ne-käʼ-nis
mFZeS,ne-täʼ-wis
mMBeD,ne-ne-moo-shǎʼ
mFBeD,n'-do-wa-mǎʼ
mMZeD,n'-do-wa-mǎʼ
mMZyD,ne-she-mǎʼ
mFZeD,ne-ne-moo-shǎʼ
fF,noss
fMBeS,ne-ne-moo-shǎʼ
fMByS,ne-ne-moo-shǎ
fFByS,ne-she-mǎʼ
fMZeS,nis-si-yǎʼ
fMZyS,ne-she-mäʼ
fFZeS,ne-ne-moo-shǎʼ
fMBeD,n'-dän̤-gwush-ǎʼ
fFBeD,ne-mis-sǎʼ
fFByD,ne-she-mǎʼ
fMZeD,ne-mis-sǎʼ
fFZeD,n'-dan̤-gwush-ǎʼ
