parameter,word
mM,maawa
mF,tata
mMeB,leemba
mFeB,daada
mMeZ,maawa
mFeZ,daada
mB,makuni
meZ,yaawa
myZ,galeengi
mMBeS,gisoni
mMeBS,gisoni
mMyBS,gisoni
mFBeS,gisoni
mFeBS,gisoni
mFyBS,gisoni
mMZeS,gisoni
mMeZS,gisoni
mMyZS,gisoni
mFZeS,gisoni
mFeZS,gisoni
mFyZS,gisoni
mMBeD,gisoni
mMeBD,gisoni
mMyBD,gisoni
mFBeD,gisoni
mFeBD,gisoni
mFyBD,gisoni
mMZeD,gisoni
mMeZD,gisoni
mMyZD,gisoni
mFZeD,gisoni
mFeZD,gisoni
mFyZD,gisoni
feB,yaaya
fyB,makhuni
