parameter,word
mM,ah-ga-neseʼ-tä-hä
mF,lä-ga-neʼ-hä
mMeB,lä-ga-no-häʼ-ah
mFeB,lä-ga-neʼ-hä
mMeZ,ah-ga-neseʼ-tä-ha
mFeZ,ah-ga-nese-täʼ-hä
meB,lok-jeʼ-hä
myB,le-gäʼ-ah
meZ,ak-jeʼ-yä
myZ,ka-gäʼ-ahʼ
mMBeS,lok-jeʼ-hä
mMByS,le-gäʼ-ah
mFBeS,lok-jeʼ-hä
mFByS,le-gäʼ-ah
mMZeS,lok-jeʼ-hä
mFZeS,lak-jeʼ-hä
mFZyS,le-gäʼ-ah
mMBeD,ak-jeʼ-yä
mMByD,kä-gäʼ-ah
mFBeD,ak-jeʼ-yä
mFByD,ka-gäʼ-ah
mMZeD,ak-jeʼ-yä
mMZyD,ka-gäʼ-ah
mFZeD,ak-je-yä
mFZyD,ka-je-yä
fMBeS,lok-jeʼ-ah
fFZeS,lok-jeʼ-hä
fFZyD,ka-gäʼ-ah
