parameter,word
mM,ninʼ-gah
mF,nǒss
mMeB,nǐ-zhǐ-she
mFeB,nǐ-nǐ-shoʼ-mě
mMeZ,nǐ-noʼ-shě
mFeZ,nin-sǐʼ-goss
meB,nis-säʼ-yě
myB,nǐ-shǐ-mě
meZ,ne-misʼ-sě
myZ,nǐ-shǐʼ-mě
mMBeS,nǐ-tä-wiss
mFBeS,nis-säʼ-yě
mFByS,nǐ-shǐʼ-mě
mMZeS,nis-säʼ-yě
mMZyS,nǐ-shǐ-me
mFZeS,nǐ-tä-wiss
mFZyS,nǐ-täʼ-wiss
mMBeD,nǐ-nǐ-moʼ-she
mFBeD,nǐ-misʼ-sě
mFByD,nǐ-shǐʼ-mě
mMZeD,nǐ-misʼ-s
mMZyD,nǐ-shǐʼ-mě
mFZeD,nǐ-nǐ-moʼ-she
fyB,nǐ-shǐʼ-mě
fMBeS,nǐ-nǐ-moʼ-sha
fMByS,nǐ-nǐ-moʼ-she
fMZeS,nis-säʼ-ye
fFZeS,nǐ-nǐ-meʼ-she
fFZyS,nǐ-nǐ-moʼ-she
fMBeD,nin-dänʼ-go-she
fMByD,nin-dänʼ-go-shě
fFZeD,nin-dänʼ-go-she
