parameter,word
mM,mama
mF,papa
mMeB,kandere
mFeB,papa
mMeZ,mama
mFeZ,(nil)
meZ,sista
mMBeS,kasen
mMeBS,kasen
mMyBS,kasen
mFBeS,barata
mFeBS,barata
mFyBS,barata
mMZeS,barata
mMeZS,barata
mMyZS,barata
mFZeS,kasen
mFeZS,kasen
mFyZS,kasen
mMBeD,kasen
mMeBD,kasen
mMyBD,kasen
mFBeD,sista
mFeBD,sista
mFyBD,sista
mMZeD,sista
mMeZD,sista
mMyZD,sista
mFZeD,kasen
mFeZD,kasen
mFyZD,kasen
feB,sista
feZ,barata
fFBeS,sista
fFeBS,sista
fFyBS,sista
fMZeS,sista
fMeZS,sista
fMyZS,sista
fFBeD,barata
fFeBD,barata
fFyBD,barata
fMZeD,barata
fMeZD,barata
fMyZD,barata
