parameter,word
mM,pí(a)
mF,móa
mMBeS,ha'ütüniwaantsi
mMeBS,ha'ütüniwaantsi
mMyBS,ha'ütüniwaantsi
mFBeS,'ontokwavï
mFeBS,'ontokwavï
mFyBS,'ontokwavï
mMZeS,'ontokwavï
mMeZS,'ontokwavï
mMyZS,'ontokwavï
mFZeS,'ontokwavï
mFeZS,'ontokwavï
mFyZS,'ontokwavï
mMBeD,ha'ütüniwaantsi
mMeBD,ha'ütüniwaantsi
mMyBD,ha'ütüniwaantsi
mFBeD,ha'ütüniwaantsi
mFeBD,ha'ütüniwaantsi
mFyBD,ha'ütüniwaantsi
mMZeD,ha'ütüniwaantsi
mMeZD,ha'ütüniwaantsi
mMyZD,ha'ütüniwaantsi
mFZeD,ha'ütüniwaantsi
mFeZD,ha'ütüniwaantsi
mFyZD,ha'ütüniwaantsi
