parameter,word
mMeB,ʔă:w
mFeB,ʔă:w
mMeZ,lă:
mFeZ,lă:
meB,naʔâ:j
myB,ʔă:w
meZ,ʔə̂:j
myZ,kɛ̂:n kû:n kwɛ̂:
mMBeS,tâj kɛ̂:n
mMeBS,tâj kɛ̂:n
mMyBS,tâj kɛ̂:n
mFBeS,tâj kɛ̂:n
mFeBS,tâj kɛ̂:n
mFyBS,tâj kɛ̂:n
mMZeS,tâj kɛ̂:n
mMeZS,tâj kɛ̂:n
mMyZS,tâj kɛ̂:n
mFZeS,tâj kɛ̂:n
mFeZS,tâj kɛ̂:n
mFyZS,tâj kɛ̂:n
mMBeD,tâj kɛ̂:n
mMeBD,tâj kɛ̂:n
mMyBD,tâj kɛ̂:n
mFBeD,tâj kɛ̂:n
mFeBD,tâj kɛ̂:n
mFyBD,tâj kɛ̂:n
mMZeD,tâj kɛ̂:n
mMeZD,tâj kɛ̂:n
mMyZD,tâj kɛ̂:n
mFZeD,tâj kɛ̂:n
mFeZD,tâj kɛ̂:n
mFyZD,tâj kɛ̂:n
