parameter,word
mM,ina
mF,ama
mMeB,ulitág
mFeB,ulitág
mMeZ,ikit
mFeZ,ikit
meZ,kolak
mMBeS,kapinsan
mMeBS,kapinsan
mMyBS,kapinsan
mFBeS,kapinsan
mFeBS,kapinsan
mFyBS,kapinsan
mMZeS,kapinsan
mMeZS,kapinsan
mMyZS,kapinsan
mFZeS,kapinsan
mFeZS,kapinsan
mFyZS,kapinsan
mMBeD,kapinsan
mMeBD,kapinsan
mMyBD,kapinsan
mFBeD,kapinsan
mFeBD,kapinsan
mFyBD,kapinsan
mMZeD,kapinsan
mMeZD,kapinsan
mMyZD,kapinsan
mFZeD,kapinsan
mFeZD,kapinsan
mFyZD,kapinsan
feB,kolak
