parameter,word
mM,n'-gusʼ-sheh
mMeB,ne-zhish-shǎ
mFeB,ne-misʼ-sho-mǎ
mMeZ,no-shǎʼ
mFeZ,nis-sa-goseʼ
meB,n'-sǎʼ-yǎ
myB,n'-sheʼ-mǎ
meZ,n'-misʼ-sǎ
myZ,n'-sheʼ-mǎ
mMBeS,ne-täʼ-wis
mFBeS,n'-sǎʼ-yǎ
mFByS,ne-kǎʼ-na
mMZeS,ne-käʼ-nǎ
mFZeS,ne-täʼ-wis
mMBeD,ne-ne-moo-shǎʼ
mFBeD,n'-dä-wa-mäʼ
mFByD,n'-dä-wa-mǎʼ
mMZeD,n'-dä-wa-mäʼ
mMZyD,n'-sheʼ-mǎ
mFZeD,ne-ne-moo-shǎʼ
fF,noss
fMBeS,ne-ne-moo-shǎʼ
fMByS,ne-ne-moo-shǎ
fFByS,n'-sheʼ-mǎ
fMZeS,n'-sǎʼ-yǎ
fMZyS,ne-sheʼ-mǎ
fFZeS,ne-neʼ-moo-shǎʼ
fMBeD,n'-dä-kwamʼ
fFBeD,n'-dä-kwamʼ
fFByD,n'-da-kwamʼ
fMZeD,n'-misʼ-sǎ
fFZeD,n'-dä-kwamʼ
