parameter,word
mM,ava
mF,tʸetʸa
mMeB,lʸelʸa
mFeB,lʸelʸax
mMeZ,sɨr̃ʸkay
mFeZ,sɨr̃ʸkay
meB,lʸelʸa
myB,yalaks
meZ,patʸa
myZ,sazor̃
mMBeS,lʸelʸa
mMeBS,lʸelʸa
mMyBS,lʸelʸa
mFBeS,lʸelʸa
mFeBS,lʸelʸa
mFyBS,lʸelʸa
mMZeS,lʸelʸa
mMeZS,lʸelʸa
mMyZS,lʸelʸa
mFZeS,lʸelʸa
mFeZS,lʸelʸa
mFyZS,lʸelʸa
mMBeD,lʸelʸa
mMeBD,lʸelʸa
mMyBD,lʸelʸa
mFBeD,lʸelʸa
mFeBD,lʸelʸa
mFyBD,lʸelʸa
mMZeD,lʸelʸa
mMeZD,lʸelʸa
mMyZD,lʸelʸa
mFZeD,lʸelʸa
mFeZD,lʸelʸa
mFyZD,lʸelʸa
