parameter,word
mM,mati
mF,otĭcĭ
meB,bratŭ
meZ,sestra
mMBeS,sestričištĭ
mMeBS,sestričištĭ
mMyBS,sestričištĭ
mFBeS,sestričištĭ
mFeBS,sestričištĭ
mFyBS,sestričištĭ
mMZeS,sestričištĭ
mMeZS,sestričištĭ
mMyZS,sestričištĭ
mFZeS,sestričištĭ
mFeZS,sestričištĭ
mFyZS,sestričištĭ
mMBeD,sestričištĭ
mMeBD,sestričištĭ
mMyBD,sestričištĭ
mFBeD,sestričištĭ
mFeBD,sestričištĭ
mFyBD,sestričištĭ
mMZeD,sestričištĭ
mMeZD,sestričištĭ
mMyZD,sestričištĭ
mFZeD,sestričištĭ
mFeZD,sestričištĭ
mFyZD,sestričištĭ
