parameter,word
mM,muter
mF,foter
mMeB,(der) mames bruder
mFeB,(dem) tatns bruder
mMeZ,(der) mames švester
mFeZ,(dem) tatns švester
meB,bruder
myB,yingerer bruder
meZ,švester
myZ,yingere švester
mMBeS,(ge) švester'kind
mMeBS,(ge) švester'kind
mMyBS,(ge) švester'kind
mFBeS,(ge) švester'kind
mFeBS,(ge) švester'kind
mFyBS,(ge) švester'kind
mMZeS,(ge) švester'kind
mMeZS,(ge) švester'kind
mMyZS,(ge) švester'kind
mFZeS,(ge) švester'kind
mFeZS,(ge) švester'kind
mFyZS,(ge) švester'kind
mMBeD,(ge) švester'kind
mMeBD,(ge) švester'kind
mMyBD,(ge) švester'kind
mFBeD,(ge) švester'kind
mFeBD,(ge) švester'kind
mFyBD,(ge) švester'kind
mMZeD,(ge) švester'kind
mMeZD,(ge) švester'kind
mMyZD,(ge) švester'kind
mFZeD,(ge) švester'kind
mFeZD,(ge) švester'kind
mFyZD,(ge) švester'kind
