parameter,word
mM,tinana
mF,tamana
mMeB,tamana
mFeB,tamana
mMeZ,tinana
mFeZ,tinana
meB,tuahina
meZ,tuahina
mMBeS,tuahina
mMeBS,tuahina
mMyBS,tuahina
mFBeS,tuahina
mFeBS,tuahina
mFyBS,tuahina
mMZeS,tuahina
mMeZS,tuahina
mMyZS,tuahina
mFZeS,tuahina
mFeZS,tuahina
mFyZS,tuahina
mMBeD,tuahina
mMeBD,tuahina
mMyBD,tuahina
mFBeD,tuahina
mFeBD,tuahina
mFyBD,tuahina
mMZeD,tuahina
mMeZD,tuahina
mMyZD,tuahina
mFZeD,tuahina
mFeZD,tuahina
mFyZD,tuahina
