parameter,word
mM,ama
mF,dadi
mMeB,awa
mFeB,ankel
mMeZ,ama
mFeZ,anti
meZ,sisi
mMBeS,kazenbrada
mMeBS,kazenbrada
mMyBS,kazenbrada
mFBeS,kazenbrada
mFeBS,kazenbrada
mFyBS,kazenbrada
mMZeS,kazenbrada
mMeZS,kazenbrada
mMyZS,kazenbrada
mFZeS,kazenbrada
mFeZS,kazenbrada
mFyZS,kazenbrada
mMBeD,kazensista
mMeBD,kazensista
mMyBD,kazensista
mFBeD,kazensista
mFeBD,kazensista
mFyBD,kazensista
mMZeD,kazensista
mMeZD,kazensista
mMyZD,kazensista
mFZeD,kazensista
mFeZD,kazensista
mFyZD,kazensista
feB,brada
