parameter,word
mM,ina
mF,ama
mMeB,alitao
mFeB,alitao
mMeZ,ikit
mFeZ,ikit
meZ,agi
myZ,yugran
mMBeS,sin-pi-n-san
mMeBS,sin-pi-n-san
mMyBS,sin-pi-n-san
mFBeS,sin-pi-n-san
mFeBS,sin-pi-n-san
mFyBS,sin-pi-n-san
mMZeS,sin-pi-n-san
mMeZS,sin-pi-n-san
mMyZS,sin-pi-n-san
mFZeS,sin-pi-n-san
mFeZS,sin-pi-n-san
mFyZS,sin-pi-n-san
mMBeD,sin-pi-n-san
mMeBD,sin-pi-n-san
mMyBD,sin-pi-n-san
mFBeD,sin-pi-n-san
mFeBD,sin-pi-n-san
mFyBD,sin-pi-n-san
mMZeD,sin-pi-n-san
mMeZD,sin-pi-n-san
mMyZD,sin-pi-n-san
mFZeD,sin-pi-n-san
mFeZD,sin-pi-n-san
mFyZD,sin-pi-n-san
feB,agi
fyB,yugran
