parameter,word
mM,ihʼ-kä
mMeB,me-äʼ-ka
mFeB,tä-taʼ
mMeZ,ihʼ-kä
mFeZ,kä-ruʼ-hǎ
meB,mee-ä-käʼ
myB,mat-soʼ-gä
meZ,mat-tä-weʼ-ä
myZ,mǎ-tä-kaʼ-zhä
mMBeS,mǎ-de-shäʼ
mFBeS,ma-täʼ-rooʼ
mFByS,ma-soʼ-gä
mMZeS,mee-äʼ-kä
mMZyS,mat-soʼ-gä
mFZeS,tä-taʼ
mMBeD,mǎʼ-kä
mFBeD,mat-tä-weʼ-ä
mFByD,mǎ-tä-kaʼ-zhä
mMZeD,mat-tä-weʼ-ä
mMZyD,mǎ-tä-kaʼ-zhä
mFZeD,ihʼˑkä
mFZyD,ihʼ-kä
fF,tä-taʼ
fMeB,mä-tä-rooʼ
feB,ma-tä-rooʼ
feZ,mä-roo
fFByS,mat-soʼ-gä
fMZeS,ma-tä-rooʼ
fFBeD,mä-rǔʼ
fMZeD,mä-rooʼ
fFZeD,ihʼ-kä
