parameter,word
mM,maman
mF,papa
mMeB,oncle
mFeB,oncle
mMeZ,tante
mFeZ,tante
mB,frère
meZ,ainée
myZ,soeur
mMBeS,cousin
mMeBS,cousin
mMyBS,cousin
mFBeS,cousin
mFeBS,cousin
mFyBS,cousin
mMZeS,cousin
mMeZS,cousin
mMyZS,cousin
mFZeS,cousin
mFeZS,cousin
mFyZS,cousin
mMBeD,cousine
mMeBD,cousine
mMyBD,cousine
mFBeD,cousine
mFeBD,cousine
mFyBD,cousine
mMZeD,cousine
mMeZD,cousine
mMyZD,cousine
mFZeD,cousine
mFeZD,cousine
mFyZD,cousine
feB,ainé
fyB,frère
