parameter,word
mM,-ˀdaru
mF,-ˀdarɨ
mMeB,tʰaatʰai
mFeB,pʰaapʰai
mMeZ,maamai
mFeZ,waʔanɨɨ
meB,-aẓɨ
myB,-ˀdawiʔičʰan
meZ,-inauẓu
myZ,-ˀdawiʔičʰan
mMBeS,-iriˀban
mMeBS,-iriˀban
mMyBS,-iriˀban
mFBeS,-iriˀban
mFeBS,-iriˀban
mFyBS,-iriˀban
mMZeS,-iriˀban
mMeZS,-iriˀban
mMyZS,-iriˀban
mFZeS,-iriˀban
mFeZS,-iriˀban
mFyZS,-iriˀban
mMBeD,-iriˀban
mMeBD,-iriˀban
mMyBD,-iriˀban
mFBeD,-iriˀban
mFeBD,-iriˀban
mFyBD,-iriˀban
mMZeD,-iriˀban
mMeZD,-iriˀban
mMyZD,-iriˀban
mFZeD,-iriˀban
mFeZD,-iriˀban
mFyZD,-iriˀban
