parameter,word
mM,mwaitu
mF,nau
mMeB,mama
mFeB,mthomba
mMeZ,mwaendia
mFeZ,ukulu
meB,mukuwa
myB,mwinawa
meZ,mukuwa
myZ,mwinawa
mMBeS,mwibawa
mMeBS,mwibawa
mMyBS,mwibawa
mFBeS,mwibawa
mFeBS,mwibawa
mFyBS,mwibawa
mMZeS,mwibawa
mMeZS,mwibawa
mMyZS,mwibawa
mFZeS,mwibawa
mFeZS,mwibawa
mFyZS,mwibawa
mMBeD,mwibawa
mMeBD,mwibawa
mMyBD,mwibawa
mFBeD,mwibawa
mFeBD,mwibawa
mFyBD,mwibawa
mMZeD,mwibawa
mMeZD,mwibawa
mMyZD,mwibawa
mFZeD,mwibawa
mFeZD,mwibawa
mFyZD,mwibawa
fM,inia iia
