parameter,word
mM,ана
mF,ата
mMeB,агъасы
mFeB,агъасы
mMeZ,эчуву
mFeZ,эчуву
meB,эр къардаш
myB,эркъардаш
meZ,къызардаш
myZ,гиччи къызардаш
mMBeS,уьзукъари
mMeBS,уьзукъари
mMyBS,уьзукъари
mFBeS,уьзукъари
mFeBS,уьзукъари
mFyBS,уьзукъари
mMZeS,уьзукъари
mMeZS,уьзукъари
mMyZS,уьзукъари
mFZeS,уьзукъари
mFeZS,уьзукъари
mFyZS,уьзукъари
mMBeD,уьзукъари
mMeBD,уьзукъари
mMyBD,уьзукъари
mFBeD,уьзукъари
mFeBD,уьзукъари
mFyBD,уьзукъари
mMZeD,уьзукъари
mMeZD,уьзукъари
mMyZD,уьзукъари
mFZeD,уьзукъари
mFeZD,уьзукъари
mFyZD,уьзукъари
