parameter,word
mM,isä
mF,tumä
mMeB,giängä
mFeB,tumä
mMeZ,isä
mFeZ,siwe
meZ,siwe
mMBeS,gibo
mMeBS,gibo
mMyBS,gibo
mFBeS,gite
mFeBS,gite
mFyBS,gite
mMZeS,gite
mMeZS,gite
mMyZS,gite
mFZeS,gibo
mFeZS,gibo
mFyZS,gibo
mMBeD,sibo
mMeBD,sibo
mMyBD,sibo
mFBeD,siwe
mFeBD,siwe
mFyBD,siwe
mMZeD,siwe
mMeZD,siwe
mMyZD,siwe
mFZeD,sibo
mFeZD,sibo
mFyZD,sibo
fFeZ,site
feB,ginuwe
feZ,site
fFBeS,ginuwe
fFeBS,ginuwe
fFyBS,ginuwe
fMZeS,ginuwe
fMeZS,ginuwe
fMyZS,ginuwe
fFBeD,site
fFeBD,site
fFyBD,site
fMZeD,site
fMeZD,site
fMyZD,site
