parameter,word
mM,nyango
mF,tata
mMeB,nyangompame
mFeB,tantinkune
mFyB,tat'inkune
mMeZ,nyango
mMyZ,mam'inkune
mFeZ,faomoto
meB,nsómí
myB,bokume
meZ,nsómí
myZ,nkaneomoto
mMBeS,bona
mMeBS,nkana
mMyBS,nkana
mFBeS,botomolo
mFByS,bokume
mFeBS,nkana
mFyBS,nkana
mMZeS,nkana
mMeZS,nkana
mMyZS,nkana
mFZeS,nkana
mFeZS,nkana
mFyZS,nkana
mMBeD,bona
mMeBD,nkana
mMyBD,nkana
mFBeD,nkåna
mFeBD,nkanea jende
mFyBD,nkanea jende
mMZeD,nkana
mMeZD,nkana
mMyZD,nkana
mFZeD,nkana
mFeZD,nkana
mFyZD,nkana
