parameter,word
mM,n'-gäʼ-wa
mF,nohˑ-täʼ-we
mMeB,nee-sisʼ
mMeZ,n'-doʼ-sis
mFeZ,ni-se-goosʼ
meB,neesh-taseʼ
myB,ne-she-mishʼ
meZ,ne-mishʼ
myZ,ne-she-mishʼ
mMBeS,neest-chäsʼ
mFBeS,neesh-taseʼ
mFByS,ne-she-mishʼ
mMZeS,neesh-taseʼ
mMZyS,ne-she-mishʼ
mFZeS,neesʼ-chäs
mMBeD,neeʼ-ta-moos
mFBeD,ne-mishʼ
mFByD,ne-she-mishʼ
mMZeD,ne-mishʼ
mMZyD,ne-she-mishʼ
mFZeD,neeʼ-ta-moos
fFeB,noʼ-ko-mis
fMBeS,neeʼ-ta-moos
fFZeS,neeʼ-ta-moos
fMBeD,n'-däʼ-koase
fFZeD,n'-däʼ-koase
fFZyD,n'-jäʼ-koase
