parameter,word
mM,nənə
mF,at
mMeB,dayə
mFeB,ǰa'ǰa
mMeZ,teze
mFeZ,halə
meB,və'la
meZ,motər
myZ,lʸoče
mMBeS,kušə'ri
mMeBS,kušə'ri
mMyBS,kušə'ri
mFBeS,kušə'ri
mFeBS,kušə'ri
mFyBS,kušə'ri
mMZeS,kušə'ri
mMeZS,kušə'ri
mMyZS,kušə'ri
mFZeS,kušə'ri
mFeZS,kušə'ri
mFyZS,kušə'ri
mMBeD,kušə'ri
mMeBD,kušə'ri
mMyBD,kušə'ri
mFBeD,kušə'ri
mFeBD,kušə'ri
mFyBD,kušə'ri
mMZeD,kušə'ri
mMeZD,kušə'ri
mMyZD,kušə'ri
mFZeD,kušə'ri
mFeZD,kušə'ri
mFyZD,kušə'ri
