parameter,word
mM,mchékú
mF,vava
mMeB,abu ṃbaha
mMyB,abu ṃdori
mFeB,vava ṃkulu
mFyB,vava ṃdori
mMeZ,ṃkúlú
mMyZ,ṃdódo
mFeZ,éngå ṃbaha
mFyZ,éngå ṃdori
meB,ṃjinåwa ṃbaha
myB,ṃjinåwa ṃdori
meZ,rumbúrya ṃbaha
myZ,rumbúrya ṃdori
mMBeS,mjinåwa
mMeBS,mjinåwa
mMyBS,mjinåwa
mFBeS,mjinåwa
mFeBS,mjinåwa
mFyBS,mjinåwa
mMZeS,mjinåwa
mMeZS,mjinåwa
mMyZS,mjinåwa
mFZeS,mjinåwa
mFeZS,mjinåwa
mFyZS,mjinåwa
mMBeD,rumbúrya
mMeBD,rumbúrya
mMyBD,rumbúrya
mFBeD,rumbúrya
mFeBD,rumbúrya
mFyBD,rumbúrya
mMZeD,rumbúrya
mMeZD,rumbúrya
mMyZD,rumbúrya
mFZeD,rumbúrya
mFeZD,rumbúrya
mFyZD,rumbúrya
