parameter,word
mM,eʼ-naw
mF,e-däʼ-je
mMeB,be-jaʼ-ga
mFeB,e-däʼ-je
mMeZ,eʼ-naw
mFeZ,be-jeʼ-me
meB,be-zheʼ-yeh
myB,be-sun̤ʼ-gä
meZ,be-tun̤ʼ-ga
myZ,be-tun̤ʼ-gä-zhin̤ʼ-gä
mMBeS,be-jaʼ-ga
mFBeS,be-cheʼ-do
mFByS,be-sun̤ʼ-gä
mMZeS,be-zheʼ-thǎ
mMZyS,be-sun̤ʼ-gä
mFZeS,be-choseʼ-kä
mFZyS,be-shoseʼ-kä
mMBeD,eʼ-naw
mFBeD,be-tun̤ʼ-ga
mFByD,be-tun̤ʼ-gä-zhinʼ-gä
mMZeD,be-tun̤ʼ-ga
mMZyD,be-tun̤ʼ-gä-zhinʼ-gä
mFZeD,be-cheʼ-zho
feB,be-cheʼ-do
feZ,be-shoʼ-wa
fyZ,ah-seʼ-zhe-gä
fMZeS,be-cheʼ-do
fFZeS,be-sheʼ-gä
fFBeD,be-shoʼ-wa
fFByD,ah-seʼ-zhe-gä
fMZeD,be-shoʼ-wa
fMZyD,ah-seʼ-zhe-gä
fFZeD,she-meʼ-she-gä
