parameter,word
mM,ma
mF,aita
mMeB,apa
mFeB,aita
mMeZ,ma
mFeZ,aitsiali
meZ,nomota
mMBeS,aum
mMeBS,aum
mMyBS,aum
mFBeS,yaowa
mFeBS,yaowa
mFyBS,yaowa
mMZeS,yaowa
mMeZS,yaowa
mMyZS,yaowa
mFZeS,aum
mFeZS,aum
mFyZS,aum
mMBeD,aum
mMeBD,aum
mMyBD,aum
mFBeD,nomota
mFeBD,nomota
mFyBD,nomota
mMZeD,nomota
mMeZD,nomota
mMyZD,nomota
mFZeD,aum
mFeZD,aum
mFyZD,aum
feB,nomota
feZ,yaowa
fFBeS,nomota
fFeBS,nomota
fFyBS,nomota
fMZeS,nomota
fMeZS,nomota
fMyZS,nomota
fFBeD,yaowa
fFeBD,yaowa
fFyBD,yaowa
fMZeD,yaowa
fMeZD,yaowa
fMyZD,yaowa
