parameter,word
mM,daa-'te
mF,daa-'ye
mMeB,nira'mai
mFeB,dake'raai
mMeZ,daa'terama
mFeZ,i'n̥o-gaa'te
meB,hõ'ra-i
myB,de'saai
meZ,nee'ro
myZ,i'naamia
mMBeS,hõ'ra-i
mMeBS,hõ'ra-i
mMyBS,hõ'ra-i
mFBeS,hõ'ra-i
mFeBS,hõ'ra-i
mFyBS,hõ'ra-i
mMZeS,hõ'ra-i
mMeZS,hõ'ra-i
mMyZS,hõ'ra-i
mFZeS,hõ'ra-i
mFeZS,hõ'ra-i
mFyZS,hõ'ra-i
mMBeD,hõ'ra
mMeBD,hõ'ra
mMyBD,hõ'ra
mFBeD,hõ'ra
mFeBD,hõ'ra
mFyBD,hõ'ra
mMZeD,hõ'ra
mMeZD,hõ'ra
mMyZD,hõ'ra
mFZeD,hõ'ra
mFeZD,hõ'ra
mFyZD,hõ'ra
