parameter,word
mM,ah-nǎʼ-uh
mF,hi-eseʼ-tǎ
mMeB,hä-wä-te-noʼ-rä
mFeB,hi-eseʼ-tǎ
mMeZ,ah-nǎʼ-uh
mFeZ,ah-räʼ-hoo
meB,ha-yeʼ-uh
myB,ha-ye-aʼ-hä
meZ,a-yeʼ-uh
myZ,ya-ye-ahʼ-hä
mMBeS,jä-räʼ-seh
mFBeS,ha-yeʼ-ah
mFByS,ha-ye-äʼ-hä
mMZeS,ha-yeʼ-ah
mMZyS,ha-ye-aʼ-hä
mFZeS,jä-räʼ-seh
mMBeD,jä-räʼ-seh
mMZeD,a-yeʼ-uh
mMZyD,ya-ye-äʼ-hä
mFZeD,jä-räʼ-seh
fFByS,ha-ye-aʼ-hä
fMZeS,ha-yeʼ-uh
fMZyS,ha-ye-äʼ-hä
fFZeS,ja-räʼ-seh
fFZyS,jä-räʼ-seh
fFBeD,a-yeʼ-uh
fFByD,ya-ye-äʼ-hä
