parameter,word
mM,c̷ap
mF,c̷ewal
mFeB,yerwotaḳ
mFeZ,yerwotaḳ
meB,taḳsoḳte
myB,are
meZ,taḳsoḳte-seles
myZ,are-seles
mMBeS,yerwasḳe
mMeBS,yerwasḳe
mMyBS,yerwasḳe
mFBeS,yerwasḳe
mFeBS,yerwasḳe
mFyBS,yerwasḳe
mMZeS,yerwasḳe
mMeZS,yerwasḳe
mMyZS,yerwasḳe
mFZeS,yerwasḳe
mFeZS,yerwasḳe
mFyZS,yerwasḳe
mMBeD,yerwasḳe
mMeBD,yerwasḳe
mMyBD,yerwasḳe
mFBeD,yerwasḳe
mFeBD,yerwasḳe
mFyBD,yerwasḳe
mMZeD,yerwasḳe
mMeZD,yerwasḳe
mMyZD,yerwasḳe
mFZeD,yerwasḳe
mFeZD,yerwasḳe
mFyZD,yerwasḳe
