parameter,word
mM,-iu
mF,-iar
mMeB,-irasi
mFeB,-iar
mMeZ,-iu
mFeZ,-irasi manne
meZ,-aipang
mMBeS,-'ar
mMeBS,-'ar
mMyBS,-'ar
mFBeS,pang
mFeBS,pang
mFyBS,pang
mMZeS,pang
mMeZS,pang
mMyZS,pang
mFZeS,-'ar
mFeZS,-'ar
mFyZS,-'ar
mMBeD,-baddang
mMeBD,-baddang
mMyBD,-baddang
mFBeD,pang
mFeBD,pang
mFyBD,pang
mMZeD,pang
mMeZD,pang
mMyZD,pang
mFZeD,-baddang
mFeZD,-baddang
mFyZD,-baddang
feB,-aipang
feZ,-i'e
fyZ,-iaku
fMBeS,-baddang
fMeBS,-baddang
fMyBS,-baddang
fFZeS,-baddang
fFeZS,-baddang
fFyZS,-baddang
fMBeD,-ingtamme
fMeBD,-ingtamme
fMyBD,-ingtamme
fFZeD,-ingtamme
fFeZD,-ingtamme
fFyZD,-ingtamme
