parameter,word
mM,antsia
mF,ame
mMeB,auwine
mFeB,ame
mMeZ,antsia
mFeZ,arane
meZ,kane
mMBeS,hanini
mMeBS,hanini
mMyBS,hanini
mFBeS,keni
mFeBS,keni
mFyBS,keni
mMZeS,keni
mMeZS,keni
mMyZS,keni
mFZeS,hanini
mFeZS,hanini
mFyZS,hanini
mMBeD,hanini
mMeBD,hanini
mMyBD,hanini
mFBeD,kane
mFeBD,kane
mFyBD,kane
mMZeD,kane
mMeZD,kane
mMyZD,kane
mFZeD,hanini
mFeZD,hanini
mFyZD,hanini
feB,kane
feZ,hagini
fFBeS,kane
fFeBS,kane
fFyBS,kane
fMZeS,kane
fMeZS,kane
fMyZS,kane
fFBeD,hagini
fFeBD,hagini
fFyBD,hagini
fMZeD,hagini
fMeZD,hagini
fMyZD,hagini
