parameter,word
mM,tcitci
mF,tata
mMeB,tsimi
mFeB,nipstir
mMeZ,midi
mFeZ,petcir
meZ,romikeni
myZ,t'ida
mMBeS,tokhopi
mMeBS,tokhopi
mMyBS,tokhopi
mFBeS,tokhopi
mFeBS,tokhopi
mFyBS,tokhopi
mMZeS,tokhopi
mMeZS,tokhopi
mMyZS,tokhopi
mFZeS,tokhopi
mFeZS,tokhopi
mFyZS,tokhopi
mMBeD,tokhopi
mMeBD,tokhopi
mMyBD,tokhopi
mFBeD,tokhopi
mFeBD,tokhopi
mFyBD,tokhopi
mMZeD,tokhopi
mMeZD,tokhopi
mMyZD,tokhopi
mFZeD,tokhopi
mFeZD,tokhopi
mFyZD,tokhopi
