parameter,word
mM,ama
mF,aita
mMeB,a'ma-ren a'naie
mFeB,ai'ta-ren a'naie
mMeZ,a'ma-ren ã'hispa
mFeZ,ai'ta-ren a'reba
meB,a'naie
meZ,ã'hispa
mMBeS,kü'süɲa
mMeBS,kü'süɲa
mMyBS,kü'süɲa
mFBeS,kü'süɲa
mFeBS,kü'süɲa
mFyBS,kü'süɲa
mMZeS,kü'süɲa
mMeZS,kü'süɲa
mMyZS,kü'süɲa
mFZeS,kü'süɲa
mFeZS,kü'süɲa
mFyZS,kü'süɲa
mMBeD,kü'süɲa
mMeBD,kü'süɲa
mMyBD,kü'süɲa
mFBeD,kü'süɲa
mFeBD,kü'süɲa
mFyBD,kü'süɲa
mMZeD,kü'süɲa
mMeZD,kü'süɲa
mMyZD,kü'süɲa
mFZeD,kü'süɲa
mFeZD,kü'süɲa
mFyZD,kü'süɲa
