parameter,word
mM,inan
mF,inawi
mMeB,iambanam
mFeB,inawi imbaraw
mFyB,inawi nina
mMeZ,inan
mFeZ,imba
meZ,ibabarat imbaraw
myZ,ibabarat nina
mMBeS,imbab
mMByS,imé
mFBeS,imbab
mFByS,imé
mMZeS,imbab
mMZyS,imé
mFZeS,imbab
mFZyS,imé
mMBeD,ibabarat
mFBeD,ibabarat
mMZeD,ibabarat
mFZeD,ibabarat
feB,imawaraw imbaraw
fyB,imbawaraw nina
feZ,imbab
fyZ,imé
fMBeS,imawaraw
fFBeS,imawaraw
fMZeS,imawaraw
fFZeS,imawaraw
fMBeD,imbab
fMByD,imé
fFBeD,imbab
fFByD,imé
fMZeD,imbab
fMZyD,imé
fFZeD,imbab
fFZyD,imé
