parameter,word
mM,me'
mF,tat
mMeB,ichan
mFeB,tajun
mMeZ,muc'ul nan
meZ,wixil
myZ,uts'
mMBeS,squerem-al me'jun
mMeBS,squerem-al me'jun
mMyBS,squerem-al me'jun
mFBeS,squerem-al me'jun
mFeBS,squerem-al me'jun
mFyBS,squerem-al me'jun
mMZeS,squerem-al me'jun
mMeZS,squerem-al me'jun
mMyZS,squerem-al me'jun
mFZeS,squerem-al me'jun
mFeZS,squerem-al me'jun
mFyZS,squerem-al me'jun
mMBeD,yal-me'jun
mMeBD,yal-me'jun
mMyBD,yal-me'jun
mFBeD,yal-me'jun
mFeBD,yal-me'jun
mFyBD,yal-me'jun
mMZeD,yal-me'jun
mMeZD,yal-me'jun
mMyZD,yal-me'jun
mFZeD,yal-me'jun
mFeZD,yal-me'jun
mFyZD,yal-me'jun
