parameter,word
mM,amá
mF,setá
mMeB,seʔeh
mFeB,seʔeh
mMeZ,sǫ héʔi
mFeZ,ehmbée héʔi
meB,gundee héʔi
myB,sechílé
meZ,sembade
myZ,sedéa
mMBeS,sóot’į
mMeBS,sóot’į
mMyBS,sóot’į
mFBeS,sóot’į
mFeBS,sóot’į
mFyBS,sóot’į
mMZeS,sóot’į
mMeZS,sóot’į
mMyZS,sóot’į
mFZeS,sóot’į
mFeZS,sóot’į
mFyZS,sóot’į
mMBeD,sóot’į
mMeBD,sóot’į
mMyBD,sóot’į
mFBeD,sóot’į
mFeBD,sóot’į
mFyBD,sóot’į
mMZeD,sóot’į
mMeZD,sóot’į
mMyZD,sóot’į
mFZeD,sóot’į
mFeZD,sóot’į
mFyZD,sóot’į
