parameter,word
mM,i-nan-c̷in
mF,te-tat
meB,ii-kni-w
meZ,no-swaa-iknii-w
mMBeS,i-wehka-swa-i-kni-w
mMeBS,i-wehka-swa-i-kni-w
mMyBS,i-wehka-swa-i-kni-w
mFBeS,i-wehka-swa-i-kni-w
mFeBS,i-wehka-swa-i-kni-w
mFyBS,i-wehka-swa-i-kni-w
mMZeS,i-wehka-swa-i-kni-w
mMeZS,i-wehka-swa-i-kni-w
mMyZS,i-wehka-swa-i-kni-w
mFZeS,i-wehka-swa-i-kni-w
mFeZS,i-wehka-swa-i-kni-w
mFyZS,i-wehka-swa-i-kni-w
mMBeD,i-wehka-swa-i-kni-w
mMeBD,i-wehka-swa-i-kni-w
mMyBD,i-wehka-swa-i-kni-w
mFBeD,i-wehka-swa-i-kni-w
mFeBD,i-wehka-swa-i-kni-w
mFyBD,i-wehka-swa-i-kni-w
mMZeD,i-wehka-swa-i-kni-w
mMeZD,i-wehka-swa-i-kni-w
mMyZD,i-wehka-swa-i-kni-w
mFZeD,i-wehka-swa-i-kni-w
mFeZD,i-wehka-swa-i-kni-w
mFyZD,i-wehka-swa-i-kni-w
